Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
1.4340     23657970.992     -826.783 23658797.775  564915721.6
1.4350     23552151.272     -212.743 23552364.014  562374337.0
1.4360     23667182.023      603.228 23666578.795  565101513.8
1.4370     24041092.296      213.651 24040878.645  574038902.5
1.4380     23962208.654      -94.208 23962302.862  572162700.0
1.4390     23878110.170     -525.039 23878635.209  570164915.8
1.4400     23838336.756      188.231 23838148.524  569198190.2
1.4410     23978858.684     3188.096 23975670.588  572481889.4
1.4420     24427319.639     -336.155 24427655.793  583274219.2
1.4430     24327484.904     -186.264 24327671.168  580886824.6
1.4440     24243817.336     -514.939 24244332.275  578896890.4
1.4450     24147935.332     -332.846 24148268.178  576603108.6
1.4460     24030339.156      -42.704 24030381.860  573788264.2
1.4470     23946016.183     -347.498 23946363.681  571782110.3
1.4480     23869668.167     -376.879 23870045.046  569959803.1
1.4490     23784384.869     -116.645 23784501.514  567917227.4
1.4500     23694063.106     -463.947 23694527.053  565768851.6
1.4510     23583574.537     -861.532 23584436.069  563140141.2
1.4520     23460485.612      332.470 23460153.142  560172561.1
1.4530     23370498.081      137.113 23370360.968  558028537.9
1.4540     23301798.823     -376.598 23302175.421  556400429.5
1.4550     23226313.749      313.542 23226000.207  554581546.9
1.4560     23141828.782     -895.470 23142724.252  552593115.5
1.4570     23048862.209       85.716 23048776.493  550349866.8
1.4580     22969398.508     -811.432 22970209.940  548473884.7
1.4590     22908420.993     -613.313 22909034.306  547013156.4
1.4600     22855881.295     1066.323 22854814.972  545718527.8
1.4610     22773023.016     -398.515 22773421.531  543775046.4
1.4620     22711266.783     1074.924 22710191.859  542265272.5
1.4630     22783091.849      -88.885 22783180.733  544008072.9
1.4640     22789857.372      300.702 22789556.671  544160315.1
1.4650     22897640.514     -468.392 22898108.906  546752283.8
1.4660     22780205.494     -486.255 22780691.749  543948641.9
1.4670     22707896.622     1023.687 22706872.935  542186024.5
1.4680     22664851.741     -685.732 22665537.473  541199032.1
1.4690     22601204.306      484.276 22600720.030  539651346.0
1.4700     24418476.546     5626.643 24412849.902  582920689.8
1.4710     29657871.429     -265.753 29658137.183  708165652.7
1.4720     29633041.012      645.071 29632395.941  707551013.2
1.4730     29522601.326     -360.293 29522961.618  704937982.3
1.4740     29420528.418      -44.687 29420573.104  702493188.5
1.4750     29357528.144     -736.910 29358265.054  701005420.7
1.4760     29242585.103     -545.232 29243130.335  698256278.0
1.4770     29133925.448     -253.322 29134178.769  695654774.2
1.4780     28967238.399     -421.743 28967660.143  691678706.1
1.4790     28858492.166      591.267 28857900.899  689057916.9
1.4800     28987451.719      184.971 28987266.748  692146865.1
1.4810     29092344.834      543.542 29091801.292  694642901.0
1.4820     29080012.761     -511.462 29080524.223  694373631.4
1.4830     29004118.867      953.011 29003165.857  692526498.0
1.4840     28974290.602     -270.446 28974561.049  691843483.3
1.4850     28883458.781     -798.251 28884257.031  689687238.5
1.4860     28762218.140     -915.530 28763133.670  686795101.2
1.4870     28666712.913      320.949 28666391.964  684485139.8
1.4880     28688458.735       95.941 28688362.794  685009750.9
1.4890     28778209.165     -197.928 28778407.092  687159794.2
1.4900     28732849.579     1702.412 28731147.167  686031339.7
1.4910     28759912.167     -279.958 28760192.125  686724864.1
1.4920     28651427.597     -358.385 28651785.982  684136383.7
1.4930     28585821.111      761.061 28585060.050  682543127.5
1.4940     28605403.120     -337.120 28605740.240  683036921.1
1.4950     28547763.929     -634.665 28548398.594  681667739.2
1.4960     28464509.091      177.590 28464331.501  679660417.4
1.4970     28404862.447      164.028 28404698.419  678236521.4
1.4980     28304710.088      308.082 28304402.006  675841682.1
1.4990     28209029.402     -170.791 28209200.194  673568489.6
1.5000     28162425.122     2064.851 28160360.271  672402308.6
1.5010     28224545.773      230.122 28224315.651  673929410.7
1.5020     28127812.883     -511.602 28128324.485  671637370.4
1.5030     28028369.371     -262.648 28028632.019  669256951.8
1.5040     27949752.938      174.604 27949578.334  667369338.2
1.5050     27932516.329      534.263 27931982.067  666949181.2
1.5060     27883782.209      -27.840 27883810.049  665798948.2
1.5070     27774881.895     -586.410 27775468.305  663212005.5
1.5080     27683207.276     -705.178 27683912.454  661025869.9
1.5090     27982428.512      347.758 27982080.754  668145418.5
1.5100     29021608.340     -731.376 29022339.716  692984324.0
1.5110     28917851.852     -565.350 28918417.202  690502902.0
1.5120     28836191.060      -23.073 28836214.134  688540088.6
1.5130     28734741.484     -842.625 28735584.109  686137283.4
1.5140     28616030.420      245.957 28615784.463  683276753.2
1.5150     28536257.799     -709.038 28536966.836  681394776.1
1.5160     28456012.161     2555.890 28453456.271  679400742.8
1.5170     28463465.167      279.481 28463185.686  679633058.0
1.5180     28453915.448     -267.469 28454182.917  679418093.4
1.5190     28339587.885      623.890 28338963.995  676666940.0
1.5200     28262571.489     -426.357 28262997.846  674853049.4
1.5210     28176584.533     -721.568 28177306.101  672806934.7
1.5220     28071946.839      -71.200 28072018.040  670292906.6
1.5230     27941900.913     1311.645 27940589.268  667154700.7
1.5240     27830959.181     -611.936 27831571.117  664551607.0
1.5250     27725094.706     -344.104 27725438.810  662017420.4
1.5260     27648859.050      465.980 27648393.070  660177751.7
1.5270     27762134.536     2971.070 27759163.466  662822684.8
1.5280     28305820.203      193.621 28305626.581  675870922.0
1.5290     28213168.588      833.410 28212335.178  673643345.6
1.5300     28156855.833       48.027 28156807.806  672317484.2
1.5310     28044963.272      523.587 28044439.685  669634401.2
1.5320     27963692.955     -460.938 27964153.893  667717367.8
1.5330     27853559.042     -158.656 27853717.698  665080414.6
1.5340     27799825.464     1105.714 27798719.750  663767194.6
1.5350     27762102.513     -222.092 27762324.605  662898165.3
1.5360     27644117.131     -725.827 27644842.958  660092983.5
1.5370     27549816.941     -710.686 27550527.627  657840958.1
1.5380     28234661.898      939.833 28233722.065  674154013.5
1.5390     30359307.269     -685.201 30359992.470  724924284.7
1.5400     30219913.515      760.515 30219153.000  721561373.7
1.5410     30104964.296     -613.740 30105578.036  718849474.2
1.5420     30004977.932      -67.852 30005045.784  716449003.5
1.5430     29891775.699     -492.398 29892268.097  713756141.1
1.5440     29806473.894     -431.975 29806905.870  711717894.5
1.5450     29801321.632      361.006 29800960.626  711575936.2
1.5460     29799692.157      108.345 29799583.812  711543061.2
1.5470     29852339.232     4522.844 29847816.388  712694740.2
1.5480     30275344.247     -453.611 30275797.857  722913918.0
1.5490     30428671.275      638.934 30428032.340  726548914.7
