Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.5580        -1697.392    -1708.444       11.053   263.9
0.5590        -1697.422    -1708.407       10.984   262.3
0.5600        -1697.331    -1708.346       11.016   263.0
0.5610        -1697.272    -1708.386       11.113   265.4
0.5620        -1697.205    -1708.444       11.238   268.3
0.5630        -1697.227    -1708.470       11.243   268.5
0.5640        -1697.215    -1708.343       11.128   265.7
0.5650        -1697.197    -1707.975       10.778   257.3
0.5660        -1697.171    -1707.615       10.443   249.4
0.5670        -1697.145    -1707.489       10.344   247.0
0.5680        -1697.177    -1707.420       10.244   244.6
0.5690        -1697.153    -1707.257       10.104   241.3
0.5700        -1697.114    -1707.116       10.002   238.8
0.5710        -1697.013    -1707.098       10.084   240.8
0.5720        -1697.023    -1707.137       10.114   241.5
0.5730        -1697.001    -1707.336       10.335   246.8
0.5740        -1697.083    -1707.567       10.485   250.3
0.5750        -1697.117    -1707.609       10.492   250.5
0.5760        -1697.077    -1707.573       10.496   250.6
0.5770        -1697.052    -1707.640       10.587   252.8
0.5780        -1697.061    -1707.807       10.746   256.6
0.5790        -1696.968    -1707.972       11.004   262.7
0.5800        -1697.023    -1708.077       11.055   264.0
0.5810        -1697.039    -1708.067       11.028   263.3
0.5820        -1696.982    -1707.968       10.986   262.3
0.5830        -1697.047    -1708.007       10.961   261.7
0.5840        -1697.037    -1708.148       11.111   265.3
0.5850        -1697.022    -1708.171       11.149   266.2
0.5860        -1697.001    -1707.981       10.980   262.2
0.5870        -1697.022    -1707.875       10.853   259.2
0.5880        -1696.983    -1707.980       10.997   262.6
0.5890        -1696.993    -1708.176       11.183   267.0
0.5900        -1697.009    -1708.241       11.232   268.2
0.5910        -1696.975    -1708.162       11.187   267.1
0.5920        -1696.872    -1708.285       11.412   272.5
0.5930        -1696.891    -1708.625       11.734   280.2
0.5940        -1696.957    -1708.700       11.743   280.4
0.5950        -1696.917    -1708.490       11.574   276.3
0.5960        -1696.981    -1708.426       11.446   273.3
0.5970        -1697.036    -1708.453       11.417   272.6
0.5980        -1697.086    -1708.392       11.306   270.0
0.5990        -1697.075    -1708.171       11.096   264.9
0.6000        -1697.071    -1707.935       10.864   259.4
0.6010        -1697.119    -1707.956       10.837   258.8
0.6020        -1697.096    -1708.199       11.104   265.1
0.6030        -1697.091    -1708.065       10.974   262.0
0.6040        -1696.992    -1707.603       10.611   253.4
0.6050        -1697.059    -1707.586       10.527   251.4
0.6060        -1697.028    -1707.924       10.895   260.2
0.6070        -1697.068    -1708.166       11.098   265.0
0.6080        -1696.981    -1708.108       11.127   265.7
0.6090        -1696.983    -1707.908       10.924   260.8
0.6100        -1696.908    -1707.998       11.090   264.8
0.6110        -1696.954    -1708.456       11.503   274.7
0.6120        -1696.978    -1708.690       11.713   279.7
0.6130        -1696.993    -1708.477       11.484   274.2
0.6140        -1697.052    -1708.265       11.213   267.7
0.6150        -1697.084    -1708.364       11.280   269.3
0.6160        -1697.169    -1708.678       11.509   274.8
0.6170        -1697.194    -1708.724       11.530   275.3
0.6180        -1697.121    -1708.395       11.274   269.2
0.6190        -1697.182    -1708.281       11.099   265.0
0.6200        -1697.126    -1708.674       11.548   275.7
0.6210        -1697.110    -1708.894       11.784   281.4
0.6220        -1697.077    -1708.625       11.548   275.7
0.6230        -1696.995    -1708.332       11.337   270.7
0.6240        -1696.944    -1708.232       11.287   269.5
0.6250        -1696.937    -1708.405       11.469   273.8
0.6260        -1696.921    -1708.628       11.706   279.5
0.6270        -1696.914    -1708.481       11.567   276.2
0.6280        -1696.904    -1708.194       11.290   269.6
0.6290        -1696.949    -1708.276       11.327   270.5
0.6300        -1697.014    -1708.643       11.629   277.7
0.6310        -1697.057    -1708.713       11.656   278.3
0.6320        -1696.982    -1708.614       11.631   277.7
0.6330        -1696.966    -1708.636       11.670   278.7
0.6340        -1696.988    -1708.676       11.688   279.1
0.6350        -1696.984    -1708.708       11.724   279.9
0.6360        -1696.934    -1708.808       11.874   283.5
0.6370        -1696.959    -1708.763       11.804   281.9
0.6380        -1697.039    -1708.485       11.446   273.3
0.6390        -1697.052    -1708.504       11.452   273.5
0.6400        -1697.072    -1708.718       11.646   278.1
0.6410        -1697.086    -1708.573       11.487   274.3
0.6420        -1697.033    -1708.194       11.161   266.5
0.6430        -1697.094    -1707.961       10.867   259.5
0.6440        -1697.078    -1708.013       10.934   261.1
0.6450        -1697.044    -1708.179       11.134   265.9
0.6460        -1697.078    -1708.231       11.153   266.3
0.6470        -1697.031    -1707.944       10.913   260.6
0.6480        -1696.971    -1707.831       10.860   259.3
0.6490        -1696.984    -1708.154       11.170   266.7
0.6500        -1696.937    -1708.296       11.358   271.2
0.6510        -1696.872    -1708.058       11.185   267.1
0.6520        -1696.953    -1707.848       10.895   260.1
0.6530        -1696.953    -1707.844       10.891   260.0
0.6540        -1696.976    -1707.875       10.899   260.2
0.6550        -1696.923    -1708.033       11.110   265.3
0.6560        -1696.993    -1708.147       11.154   266.3
0.6570        -1696.979    -1708.060       11.081   264.6
0.6580        -1696.982    -1708.055       11.073   264.4
0.6590        -1697.032    -1708.106       11.074   264.4
0.6600        -1697.055    -1708.017       10.962   261.7
0.6610        -1697.084    -1708.051       10.967   261.9
0.6620        -1697.136    -1708.211       11.075   264.4
0.6630        -1697.174    -1708.040       10.867   259.5
0.6640        -1697.097    -1707.867       10.770   257.2
0.6650        -1697.021    -1708.074       11.053   263.9
0.6660        -1696.982    -1708.298       11.316   270.2
0.6670        -1696.967    -1708.373       11.405   272.3
0.6680        -1696.994    -1708.394       11.400   272.2
0.6690        -1696.956    -1708.263       11.307   270.0
0.6700        -1696.885    -1708.236       11.351   271.0
0.6710        -1696.889    -1708.458       11.568   276.2
0.6720        -1696.977    -1708.267       11.290   269.6
0.6730        -1696.945    -1707.809       10.864   259.4
0.6740        -1697.000    -1707.626       10.627   253.7
0.6750        -1697.030    -1707.783       10.753   256.8
0.6760        -1697.077    -1708.010       10.933   261.0
0.6770        -1697.005    -1708.058       11.053   263.9
0.6780        -1696.983    -1707.841       10.858   259.3
0.6790        -1696.979    -1707.737       10.758   256.9
0.6800        -1696.986    -1708.061       11.075   264.4
0.6810        -1697.094    -1708.207       11.113   265.4
0.6820        -1697.049    -1707.881       10.832   258.6
0.6830        -1696.997    -1707.672       10.675   254.9
0.6840        -1697.031    -1707.775       10.743   256.5
0.6850        -1696.983    -1707.967       10.984   262.3
0.6860        -1696.975    -1708.004       11.029   263.3
0.6870        -1697.024    -1707.912       10.888   260.0
0.6880        -1697.047    -1707.797       10.750   256.7
0.6890        -1697.144    -1707.783       10.639   254.0
0.6900        -1697.164    -1707.861       10.697   255.4
0.6910        -1697.143    -1707.801       10.658   254.5
0.6920        -1697.101    -1707.594       10.492   250.5
0.6930        -1697.073    -1707.489       10.416   248.7
0.6940        -1697.042    -1707.497       10.454   249.6
0.6950        -1697.095    -1707.699       10.604   253.2
0.6960        -1697.111    -1708.031       10.919   260.7
0.6970        -1697.144    -1708.128       10.983   262.3
0.6980        -1697.120    -1708.125       11.005   262.8
0.6990        -1697.170    -1708.320       11.151   266.3
0.7000        -1697.154    -1708.579       11.425   272.8
0.7010        -1697.076    -1708.638       11.563   276.1
0.7020        -1697.035    -1708.424       11.389   271.9
0.7030        -1697.007    -1708.027       11.020   263.1
0.7040        -1696.977    -1707.852       10.875   259.7
0.7050        -1697.010    -1708.160       11.150   266.2
0.7060        -1697.045    -1708.300       11.255   268.7
0.7070        -1696.866    -1707.904       11.039   263.6
0.7080        -1696.885    -1707.581       10.695   255.4
0.7090        -1696.882    -1707.691       10.809   258.1
0.7100        -1696.923    -1707.873       10.950   261.5
0.7110        -1696.896    -1707.694       10.798   257.8
0.7120        -1696.834    -1707.152       10.318   246.4
0.7130        -1696.811    -1706.953       10.141   242.2
0.7140        -1696.820    -1707.489       10.670   254.8
0.7150        -1696.786    -1708.008       11.222   268.0
0.7160        -1696.781    -1708.002       11.221   267.9
0.7170        -1696.595    -1707.919       11.324   270.4
0.7180        -1696.537    -1708.302       11.764   280.9
0.7190        -1696.543    -1708.932       12.389   295.8
0.7200        -1696.593    -1709.110       12.516   298.9
0.7210        -1696.509    -1708.657       12.149   290.1
0.7220        -1696.447    -1708.258       11.810   282.0
0.7230        -1696.447    -1708.452       12.005   286.7
0.7240        -1696.485    -1708.749       12.264   292.8
0.7250        -1696.438    -1708.584       12.146   290.0
0.7260        -1696.388    -1708.155       11.767   281.0
0.7270        -1696.443    -1708.194       11.751   280.6
0.7280        -1696.474    -1708.529       12.055   287.8
0.7290        -1696.504    -1708.591       12.088   288.6
0.7300        -1696.468    -1708.352       11.883   283.7
0.7310        -1696.438    -1707.959       11.521   275.1
0.7320        -1696.356    -1707.772       11.417   272.6
0.7330        -1696.311    -1707.915       11.604   277.1
0.7340        -1696.256    -1707.936       11.680   278.9
0.7350        -1696.283    -1707.704       11.421   272.7
0.7360        -1696.291    -1707.722       11.431   272.9
0.7370        -1696.327    -1707.992       11.665   278.5
0.7380        -1696.335    -1708.102       11.767   281.0
0.7390        -1696.316    -1708.089       11.773   281.1
0.7400        -1696.251    -1708.011       11.760   280.8
0.7410        -1696.271    -1707.951       11.680   278.9
0.7420        -1696.223    -1707.993       11.770   281.0
0.7430        -1696.115    -1707.914       11.800   281.7
0.7440        -1696.074    -1707.681       11.607   277.2
0.7450        -1696.099    -1707.615       11.516   275.0
0.7460        -1696.132    -1707.822       11.690   279.1
0.7470        -1696.134    -1708.022       11.888   283.9
0.7480        -1696.136    -1708.003       11.867   283.4
0.7490        -1696.053    -1707.800       11.747   280.5
0.7500        -1696.112    -1707.751       11.639   277.9
0.7510        -1696.147    -1707.987       11.840   282.7
0.7520        -1696.096    -1708.149       12.054   287.8
0.7530        -1696.007    -1707.955       11.948   285.3
0.7540        -1696.103    -1707.760       11.658   278.4
0.7550        -1696.078    -1707.866       11.789   281.5
0.7560        -1696.099    -1708.123       12.024   287.1
0.7570        -1696.074    -1708.120       12.046   287.6
0.7580        -1696.008    -1707.875       11.867   283.4
0.7590        -1696.027    -1707.847       11.820   282.2
0.7600        -1696.044    -1708.051       12.007   286.7
0.7610        -1696.050    -1708.131       12.080   288.5
0.7620        -1696.023    -1707.941       11.917   284.6
0.7630        -1696.032    -1707.797       11.765   280.9
0.7640        -1696.023    -1707.906       11.884   283.8
0.7650        -1696.006    -1708.010       12.004   286.6
0.7660        -1696.062    -1708.004       11.941   285.1
0.7670        -1695.966    -1707.890       11.924   284.7
0.7680        -1695.866    -1707.907       12.040   287.5
0.7690        -1695.945    -1708.142       12.197   291.2
0.7700        -1695.929    -1708.271       12.342   294.7
0.7710        -1695.925    -1708.065       12.139   289.9
0.7720        -1695.953    -1707.855       11.901   284.2
0.7730        -1696.006    -1707.897       11.891   283.9
0.7740        -1696.009    -1707.967       11.957   285.5
