Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
4.5500        -1682.839    -1695.479       12.640   301.8
4.5510        -1682.828    -1695.211       12.384   295.7
4.5520        -1682.837    -1695.152       12.315   294.0
4.5530        -1682.823    -1695.285       12.462   297.6
4.5540        -1682.864    -1695.440       12.575   300.3
4.5550        -1682.945    -1695.366       12.421   296.6
4.5560        -1682.828    -1695.263       12.435   296.9
4.5570        -1682.849    -1695.482       12.633   301.6
4.5580        -1682.866    -1695.802       12.936   308.9
4.5590        -1682.861    -1695.761       12.901   308.0
4.5600        -1682.826    -1695.390       12.564   300.0
4.5610        -1682.836    -1695.190       12.355   295.0
4.5620        -1682.857    -1695.117       12.260   292.7
4.5630        -1682.891    -1694.979       12.087   288.6
4.5640        -1682.845    -1694.965       12.120   289.4
4.5650        -1682.870    -1695.032       12.162   290.4
4.5660        -1682.822    -1695.137       12.315   294.1
4.5670        -1682.919    -1695.322       12.403   296.2
4.5680        -1682.961    -1695.384       12.423   296.6
4.5690        -1682.881    -1695.135       12.254   292.6
4.5700        -1682.924    -1694.994       12.070   288.2
4.5710        -1682.963    -1695.159       12.196   291.2
4.5720        -1683.040    -1695.188       12.148   290.1
4.5730        -1683.040    -1695.073       12.033   287.3
4.5740        -1682.977    -1695.000       12.022   287.1
4.5750        -1682.935    -1695.135       12.200   291.3
4.5760        -1683.024    -1695.490       12.465   297.6
4.5770        -1683.053    -1695.721       12.667   302.5
4.5780        -1682.929    -1695.482       12.553   299.7
4.5790        -1682.870    -1695.204       12.335   294.5
4.5800        -1682.962    -1695.367       12.405   296.2
4.5810        -1682.959    -1695.551       12.592   300.7
4.5820        -1682.943    -1695.477       12.534   299.3
4.5830        -1682.972    -1695.065       12.093   288.7
4.5840        -1682.964    -1694.652       11.688   279.1
4.5850        -1682.986    -1694.909       11.923   284.7
4.5860        -1683.026    -1695.509       12.484   298.1
4.5870        -1682.901    -1695.732       12.831   306.4
4.5880        -1682.829    -1695.515       12.686   302.9
4.5890        -1682.792    -1695.446       12.654   302.1
4.5900        -1682.773    -1695.688       12.915   308.4
4.5910        -1682.774    -1695.852       13.077   312.3
4.5920        -1682.772    -1695.798       13.027   311.0
4.5930        -1682.809    -1695.617       12.808   305.8
4.5940        -1682.865    -1695.509       12.644   301.9
4.5950        -1682.849    -1695.599       12.750   304.4
4.5960        -1682.947    -1695.751       12.805   305.7
4.5970        -1682.934    -1695.839       12.906   308.2
4.5980        -1682.910    -1695.952       13.042   311.4
4.5990        -1682.819    -1696.061       13.242   316.2
4.6000        -1682.775    -1696.074       13.299   317.5
4.6010        -1682.720    -1695.864       13.144   313.8
4.6020        -1682.771    -1695.687       12.915   308.4
4.6030        -1682.793    -1695.883       13.090   312.6
4.6040        -1682.843    -1696.165       13.322   318.1
4.6050        -1682.847    -1696.007       13.160   314.2
4.6060        -1682.845    -1695.691       12.846   306.7
4.6070        -1682.933    -1695.886       12.953   309.3
4.6080        -1683.046    -1696.295       13.249   316.4
4.6090        -1683.045    -1696.170       13.125   313.4
4.6100        -1682.932    -1695.590       12.658   302.2
4.6110        -1682.915    -1695.230       12.315   294.1
4.6120        -1682.936    -1695.362       12.426   296.7
4.6130        -1683.066    -1695.669       12.603   300.9
4.6140        -1683.084    -1695.657       12.573   300.2
4.6150        -1683.015    -1695.158       12.143   289.9
4.6160        -1682.954    -1694.972       12.018   287.0
4.6170        -1683.020    -1695.519       12.499   298.4
4.6180        -1682.930    -1695.851       12.921   308.5
4.6190        -1682.909    -1695.513       12.604   300.9
4.6200        -1682.880    -1695.047       12.166   290.5
4.6210        -1683.039    -1695.038       11.999   286.5
4.6220        -1683.046    -1695.343       12.297   293.6
4.6230        -1683.074    -1695.517       12.443   297.1
4.6240        -1683.134    -1695.311       12.177   290.8
4.6250        -1683.089    -1695.094       12.005   286.6
4.6260        -1683.171    -1695.281       12.111   289.2
4.6270        -1683.244    -1695.441       12.197   291.2
4.6280        -1683.177    -1695.314       12.138   289.8
4.6290        -1683.209    -1695.114       11.906   284.3
4.6300        -1683.309    -1695.071       11.762   280.8
4.6310        -1683.361    -1695.172       11.812   282.0
4.6320        -1683.333    -1695.154       11.821   282.3
4.6330        -1683.293    -1695.005       11.712   279.7
4.6340        -1683.275    -1695.096       11.821   282.3
4.6350        -1683.375    -1695.367       11.992   286.4
4.6360        -1683.398    -1695.191       11.793   281.6
4.6370        -1683.347    -1694.757       11.410   272.4
4.6380        -1683.347    -1694.727       11.381   271.7
4.6390        -1683.429    -1695.156       11.727   280.0
4.6400        -1683.421    -1695.552       12.132   289.7
4.6410        -1683.481    -1695.506       12.025   287.1
4.6420        -1683.491    -1695.157       11.666   278.6
4.6430        -1683.440    -1695.145       11.705   279.5
4.6440        -1683.529    -1695.682       12.153   290.2
4.6450        -1683.470    -1695.824       12.354   295.0
4.6460        -1683.395    -1695.238       11.843   282.8
4.6470        -1683.330    -1694.841       11.511   274.9
4.6480        -1683.400    -1695.087       11.688   279.1
4.6490        -1683.396    -1695.512       12.116   289.3
4.6500        -1683.443    -1695.629       12.186   291.0
4.6510        -1683.374    -1695.319       11.946   285.2
4.6520        -1683.361    -1694.998       11.637   277.9
4.6530        -1683.424    -1695.283       11.859   283.2
4.6540        -1683.485    -1695.630       12.145   290.0
4.6550        -1683.492    -1695.495       12.003   286.6
4.6560        -1683.497    -1695.303       11.807   281.9
4.6570        -1683.562    -1695.370       11.809   282.0
4.6580        -1683.587    -1695.457       11.870   283.4
4.6590        -1683.578    -1695.420       11.842   282.8
4.6600        -1683.597    -1695.278       11.681   278.9
4.6610        -1683.537    -1695.135       11.599   276.9
4.6620        -1683.608    -1695.140       11.531   275.3
4.6630        -1683.708    -1695.190       11.482   274.2
4.6640        -1683.730    -1695.148       11.418   272.6
4.6650        -1683.682    -1695.037       11.355   271.1
4.6660        -1683.657    -1695.108       11.451   273.4
4.6670        -1683.683    -1695.260       11.577   276.4
4.6680        -1683.678    -1695.282       11.604   277.1
4.6690        -1683.695    -1695.439       11.744   280.4
4.6700        -1683.695    -1695.666       11.971   285.8
4.6710        -1683.633    -1695.741       12.108   289.1
4.6720        -1683.615    -1695.768       12.154   290.2
4.6730        -1683.515    -1695.907       12.392   295.9
4.6740        -1683.490    -1696.130       12.641   301.8
4.6750        -1683.441    -1696.386       12.945   309.1
4.6760        -1683.555    -1696.496       12.941   309.0
4.6770        -1683.535    -1696.276       12.741   304.2
4.6780        -1683.481    -1696.023       12.542   299.5
4.6790        -1683.455    -1696.194       12.740   304.2
4.6800        -1683.490    -1696.310       12.820   306.1
4.6810        -1683.486    -1695.953       12.467   297.7
4.6820        -1683.465    -1695.591       12.126   289.6
4.6830        -1683.456    -1695.584       12.127   289.6
4.6840        -1683.427    -1695.739       12.312   294.0
4.6850        -1683.543    -1695.856       12.313   294.0
4.6860        -1683.399    -1695.672       12.273   293.1
4.6870        -1683.368    -1695.252       11.883   283.7
4.6880        -1683.499    -1695.189       11.690   279.1
4.6890        -1683.573    -1695.562       11.988   286.2
4.6900        -1683.544    -1695.782       12.238   292.2
4.6910        -1683.589    -1695.605       12.016   286.9
4.6920        -1683.515    -1695.247       11.732   280.1
4.6930        -1683.374    -1695.117       11.743   280.4
4.6940        -1683.399    -1695.513       12.114   289.3
4.6950        -1683.459    -1695.881       12.422   296.6
4.6960        -1683.418    -1695.686       12.268   292.9
4.6970        -1683.436    -1695.247       11.811   282.0
4.6980        -1683.413    -1695.093       11.680   278.9
4.6990        -1683.391    -1695.357       11.966   285.7
4.7000        -1683.373    -1695.643       12.270   293.0
4.7010        -1683.434    -1695.420       11.986   286.2
4.7020        -1683.391    -1694.818       11.427   272.8
4.7030        -1683.386    -1694.680       11.294   269.7
4.7040        -1683.344    -1695.045       11.701   279.4
4.7050        -1683.295    -1695.073       11.777   281.2
4.7060        -1683.333    -1694.685       11.352   271.1
4.7070        -1683.332    -1694.277       10.945   261.3
4.7080        -1683.418    -1694.470       11.052   263.9
4.7090        -1683.482    -1695.028       11.546   275.7
4.7100        -1683.470    -1695.134       11.664   278.5
4.7110        -1683.431    -1694.685       11.254   268.7
4.7120        -1683.391    -1694.460       11.069   264.3
4.7130        -1683.401    -1694.912       11.512   274.9
4.7140        -1683.512    -1695.311       11.799   281.7
4.7150        -1683.477    -1695.043       11.566   276.2
4.7160        -1683.361    -1694.494       11.133   265.8
4.7170        -1683.401    -1694.792       11.391   272.0
4.7180        -1683.484    -1695.646       12.162   290.4
4.7190        -1683.541    -1695.809       12.268   292.9
4.7200        -1683.471    -1695.343       11.871   283.5
4.7210        -1683.444    -1695.239       11.795   281.6
4.7220        -1683.505    -1695.703       12.198   291.3
4.7230        -1683.566    -1696.057       12.490   298.2
4.7240        -1683.533    -1695.738       12.204   291.4
4.7250        -1683.455    -1694.967       11.511   274.9
4.7260        -1683.427    -1694.774       11.347   270.9
4.7270        -1683.487    -1695.252       11.765   280.9
4.7280        -1683.469    -1695.489       12.019   287.0
4.7290        -1683.398    -1695.217       11.819   282.2
4.7300        -1683.389    -1694.897       11.507   274.8
4.7310        -1683.366    -1695.058       11.693   279.2
4.7320        -1683.456    -1695.529       12.074   288.3
4.7330        -1683.473    -1695.489       12.016   286.9
4.7340        -1683.418    -1695.027       11.609   277.2
4.7350        -1683.381    -1694.713       11.332   270.6
4.7360        -1683.436    -1694.810       11.375   271.6
4.7370        -1683.383    -1694.974       11.590   276.7
4.7380        -1683.387    -1694.875       11.489   274.3
4.7390        -1683.350    -1694.637       11.286   269.5
4.7400        -1683.310    -1694.644       11.334   270.6
4.7410        -1683.278    -1695.058       11.780   281.3
4.7420        -1683.302    -1695.421       12.120   289.4
4.7430        -1683.278    -1695.466       12.188   291.0
4.7440        -1683.309    -1695.365       12.056   287.9
4.7450        -1683.289    -1695.209       11.920   284.6
4.7460        -1683.340    -1695.055       11.715   279.7
4.7470        -1683.421    -1695.143       11.721   279.9
4.7480        -1683.405    -1695.340       11.935   285.0
4.7490        -1683.379    -1695.343       11.964   285.7
4.7500        -1683.438    -1695.373       11.935   285.0
4.7510        -1683.472    -1695.609       12.137   289.8
4.7520        -1683.386    -1695.766       12.380   295.6
4.7530        -1683.453    -1695.838       12.386   295.7
4.7540        -1683.454    -1695.707       12.253   292.6
4.7550        -1683.356    -1695.250       11.894   284.0
4.7560        -1683.311    -1694.860       11.549   275.8
4.7570        -1683.343    -1694.922       11.578   276.5
4.7580        -1683.429    -1695.127       11.698   279.3
4.7590        -1683.357    -1695.053       11.695   279.3
4.7600        -1683.325    -1694.729       11.404   272.3
4.7610        -1683.286    -1694.708       11.421   272.7
4.7620        -1683.286    -1695.165       11.879   283.6
4.7630        -1683.320    -1695.585       12.264   292.8
4.7640        -1683.329    -1695.380       12.052   287.8
4.7650        -1683.266    -1694.701       11.435   273.0
4.7660        -1683.192    -1694.351       11.159   266.4
4.7670        -1683.233    -1694.711       11.478   274.1
