Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
4.4160        -1683.706    -1697.530       13.824   330.1
4.4170        -1683.715    -1697.602       13.887   331.6
4.4180        -1683.694    -1697.712       14.018   334.7
4.4190        -1683.716    -1697.733       14.017   334.7
4.4200        -1683.701    -1697.411       13.709   327.3
4.4210        -1683.734    -1697.316       13.582   324.3
4.4220        -1683.798    -1697.533       13.735   328.0
4.4230        -1683.836    -1697.820       13.984   333.9
4.4240        -1683.769    -1697.510       13.741   328.1
4.4250        -1683.887    -1697.528       13.641   325.7
4.4260        -1683.883    -1697.622       13.739   328.1
4.4270        -1683.734    -1696.892       13.157   314.2
4.4280        -1683.870    -1696.758       12.888   307.7
4.4290        -1683.906    -1696.663       12.757   304.6
4.4300        -1683.879    -1696.433       12.554   299.8
4.4310        -1683.752    -1696.587       12.835   306.5
4.4320        -1683.760    -1697.067       13.308   317.8
4.4330        -1683.821    -1697.357       13.536   323.2
4.4340        -1683.855    -1697.169       13.314   317.9
4.4350        -1683.850    -1697.136       13.286   317.2
4.4360        -1683.847    -1697.086       13.240   316.1
4.4370        -1683.943    -1697.050       13.107   313.0
4.4380        -1683.993    -1696.952       12.960   309.4
4.4390        -1683.941    -1696.968       13.027   311.1
4.4400        -1683.858    -1696.598       12.741   304.2
4.4410        -1683.788    -1696.449       12.660   302.3
4.4420        -1683.830    -1697.011       13.181   314.7
4.4430        -1683.922    -1697.478       13.555   323.7
4.4440        -1683.915    -1697.302       13.387   319.7
4.4450        -1683.830    -1696.914       13.084   312.4
4.4460        -1683.828    -1696.947       13.118   313.2
4.4470        -1683.828    -1696.901       13.073   312.2
4.4480        -1683.740    -1696.555       12.815   306.0
4.4490        -1683.663    -1695.922       12.259   292.7
4.4500        -1683.683    -1695.930       12.247   292.4
4.4510        -1683.703    -1696.186       12.483   298.1
4.4520        -1683.700    -1696.409       12.709   303.5
4.4530        -1683.760    -1696.826       13.066   312.0
4.4540        -1683.635    -1696.521       12.886   307.7
4.4550        -1683.729    -1696.675       12.945   309.1
4.4560        -1683.664    -1696.953       13.289   317.3
4.4570        -1683.718    -1697.317       13.599   324.7
4.4580        -1683.675    -1696.962       13.288   317.3
4.4590        -1683.495    -1696.195       12.700   303.2
4.4600        -1683.631    -1696.890       13.259   316.6
4.4610        -1683.713    -1697.503       13.791   329.3
4.4620        -1683.868    -1697.376       13.508   322.5
4.4630        -1683.809    -1696.940       13.131   313.5
4.4640        -1683.874    -1697.307       13.432   320.7
4.4650        -1683.898    -1697.536       13.638   325.6
4.4660        -1683.919    -1697.667       13.749   328.3
4.4670        -1683.940    -1697.441       13.500   322.4
4.4680        -1683.944    -1696.901       12.957   309.4
4.4690        -1683.934    -1696.786       12.851   306.9
4.4700        -1683.988    -1696.742       12.754   304.5
4.4710        -1684.042    -1696.977       12.935   308.8
4.4720        -1684.025    -1696.976       12.952   309.3
4.4730        -1683.990    -1697.190       13.200   315.2
4.4740        -1684.037    -1697.504       13.467   321.6
4.4750        -1684.033    -1697.694       13.662   326.2
4.4760        -1684.059    -1697.671       13.612   325.0
4.4770        -1683.961    -1697.592       13.631   325.5
4.4780        -1683.993    -1697.353       13.360   319.0
4.4790        -1683.961    -1697.108       13.147   313.9
4.4800        -1684.218    -1697.655       13.438   320.9
4.4810        -1684.263    -1697.531       13.268   316.8
4.4820        -1684.272    -1697.254       12.981   310.0
4.4830        -1684.164    -1697.222       13.058   311.8
4.4840        -1684.242    -1697.387       13.144   313.9
4.4850        -1684.253    -1697.412       13.159   314.2
4.4860        -1684.203    -1697.239       13.036   311.3
4.4870        -1684.268    -1697.346       13.078   312.3
4.4880        -1684.188    -1697.366       13.178   314.7
4.4890        -1684.311    -1697.584       13.273   316.9
4.4900        -1684.211    -1697.381       13.170   314.5
4.4910        -1684.294    -1697.523       13.229   315.9
4.4920        -1684.076    -1696.958       12.882   307.6
4.4930        -1684.060    -1697.096       13.036   311.3
4.4940        -1684.127    -1697.503       13.376   319.4
4.4950        -1684.019    -1697.201       13.182   314.7
4.4960        -1684.085    -1697.017       12.931   308.8
4.4970        -1684.028    -1696.809       12.781   305.2
4.4980        -1684.094    -1697.318       13.224   315.8
4.4990        -1684.097    -1697.971       13.874   331.3
4.5000        -1684.194    -1698.426       14.231   339.8
4.5010        -1684.164    -1698.249       14.085   336.3
4.5020        -1684.205    -1697.966       13.761   328.6
4.5030        -1684.234    -1697.971       13.736   328.0
4.5040        -1684.220    -1698.439       14.219   339.5
4.5050        -1684.223    -1698.589       14.366   343.0
4.5060        -1684.060    -1698.378       14.319   341.9
4.5070        -1684.104    -1698.470       14.366   343.0
4.5080        -1684.115    -1698.044       13.928   332.6
4.5090        -1684.136    -1697.992       13.856   330.9
4.5100        -1684.212    -1698.611       14.399   343.8
4.5110        -1684.224    -1698.672       14.448   345.0
4.5120        -1684.018    -1697.968       13.950   333.1
4.5130        -1684.103    -1698.010       13.907   332.1
4.5140        -1684.200    -1698.268       14.069   335.9
4.5150        -1684.167    -1697.837       13.670   326.4
4.5160        -1684.223    -1697.816       13.592   324.6
4.5170        -1684.223    -1697.927       13.705   327.2
4.5180        -1684.306    -1698.362       14.055   335.6
4.5190        -1684.360    -1698.373       14.013   334.6
4.5200        -1684.285    -1698.282       13.997   334.2
4.5210        -1684.334    -1698.220       13.886   331.6
4.5220        -1684.202    -1697.749       13.547   323.5
4.5230        -1684.263    -1697.651       13.388   319.7
4.5240        -1684.271    -1697.615       13.344   318.6
4.5250        -1684.325    -1697.879       13.554   323.6
4.5260        -1684.326    -1697.783       13.457   321.3
4.5270        -1684.275    -1697.186       12.911   308.3
4.5280        -1684.359    -1697.050       12.691   303.0
4.5290        -1684.529    -1697.810       13.281   317.1
4.5300        -1684.549    -1698.156       13.607   324.9
4.5310        -1684.463    -1697.652       13.189   314.9
4.5320        -1684.466    -1697.760       13.293   317.4
4.5330        -1684.555    -1697.826       13.271   316.9
4.5340        -1684.638    -1697.824       13.186   314.8
4.5350        -1684.563    -1697.727       13.164   314.3
4.5360        -1684.538    -1698.006       13.468   321.6
4.5370        -1684.507    -1698.600       14.093   336.5
4.5380        -1684.585    -1698.501       13.917   332.3
4.5390        -1684.492    -1698.176       13.684   326.7
4.5400        -1684.422    -1698.256       13.834   330.3
4.5410        -1684.504    -1698.427       13.923   332.4
4.5420        -1684.327    -1697.881       13.554   323.6
4.5430        -1684.414    -1697.928       13.515   322.7
4.5440        -1684.472    -1697.788       13.317   318.0
4.5450        -1684.325    -1697.417       13.092   312.6
4.5460        -1684.437    -1697.775       13.338   318.5
4.5470        -1684.322    -1697.986       13.664   326.3
4.5480        -1684.369    -1698.382       14.013   334.6
4.5490        -1684.316    -1698.270       13.954   333.2
4.5500        -1684.262    -1698.359       14.097   336.6
4.5510        -1684.341    -1698.720       14.379   343.3
4.5520        -1684.371    -1698.502       14.131   337.4
4.5530        -1684.435    -1698.288       13.853   330.8
4.5540        -1684.489    -1698.204       13.715   327.5
4.5550        -1684.432    -1698.239       13.807   329.7
4.5560        -1684.439    -1698.193       13.754   328.4
4.5570        -1684.537    -1698.321       13.784   329.1
4.5580        -1684.530    -1698.286       13.756   328.5
4.5590        -1684.559    -1698.525       13.966   333.5
4.5600        -1684.674    -1698.761       14.087   336.4
4.5610        -1684.568    -1698.645       14.077   336.1
4.5620        -1684.667    -1698.786       14.119   337.1
4.5630        -1684.770    -1698.358       13.588   324.4
4.5640        -1684.777    -1697.749       12.972   309.7
4.5650        -1684.794    -1697.920       13.126   313.4
4.5660        -1684.788    -1698.136       13.348   318.7
4.5670        -1684.781    -1697.670       12.889   307.8
4.5680        -1684.798    -1697.593       12.795   305.5
4.5690        -1684.771    -1697.889       13.118   313.2
4.5700        -1684.734    -1698.191       13.457   321.3
4.5710        -1684.639    -1698.286       13.646   325.8
4.5720        -1684.472    -1697.718       13.246   316.3
4.5730        -1684.524    -1698.243       13.719   327.6
4.5740        -1684.549    -1698.527       13.978   333.8
4.5750        -1684.460    -1698.175       13.714   327.5
4.5760        -1684.470    -1698.014       13.545   323.4
4.5770        -1684.468    -1698.212       13.745   328.2
4.5780        -1684.567    -1698.920       14.353   342.7
4.5790        -1684.479    -1699.053       14.574   348.0
4.5800        -1684.521    -1698.923       14.402   343.9
4.5810        -1684.460    -1698.411       13.950   333.1
4.5820        -1684.518    -1698.476       13.958   333.3
4.5830        -1684.537    -1698.572       14.036   335.1
4.5840        -1684.493    -1698.315       13.822   330.0
4.5850        -1684.452    -1697.986       13.534   323.2
4.5860        -1684.380    -1697.494       13.114   313.1
4.5870        -1684.551    -1697.888       13.337   318.5
4.5880        -1684.614    -1698.257       13.642   325.7
4.5890        -1684.650    -1698.566       13.917   332.3
4.5900        -1684.699    -1698.467       13.769   328.8
4.5910        -1684.612    -1698.243       13.631   325.5
4.5920        -1684.585    -1698.431       13.846   330.6
4.5930        -1684.584    -1698.352       13.768   328.7
4.5940        -1684.625    -1698.215       13.591   324.5
4.5950        -1684.719    -1698.268       13.549   323.5
4.5960        -1684.788    -1698.400       13.612   325.0
4.5970        -1684.701    -1698.187       13.486   322.0
4.5980        -1684.771    -1698.433       13.663   326.2
4.5990        -1684.781    -1698.746       13.966   333.5
4.6000        -1684.770    -1698.792       14.023   334.8
4.6010        -1684.762    -1698.647       13.885   331.5
4.6020        -1684.714    -1698.365       13.651   326.0
4.6030        -1684.645    -1698.383       13.738   328.0
4.6040        -1684.611    -1698.017       13.405   320.1
4.6050        -1684.605    -1697.960       13.355   318.9
4.6060        -1684.572    -1698.080       13.507   322.5
4.6070        -1684.481    -1698.073       13.592   324.5
4.6080        -1684.416    -1697.783       13.367   319.2
4.6090        -1684.478    -1697.860       13.382   319.5
4.6100        -1684.540    -1698.497       13.957   333.3
4.6110        -1684.474    -1698.594       14.120   337.1
4.6120        -1684.470    -1698.322       13.853   330.8
4.6130        -1684.356    -1697.813       13.457   321.3
4.6140        -1684.448    -1698.268       13.820   330.0
4.6150        -1684.506    -1698.606       14.100   336.7
4.6160        -1684.500    -1698.436       13.936   332.8
4.6170        -1684.580    -1698.543       13.963   333.4
4.6180        -1684.446    -1698.486       14.039   335.2
4.6190        -1684.445    -1698.892       14.448   345.0
4.6200        -1684.398    -1699.020       14.622   349.1
4.6210        -1684.392    -1699.117       14.725   351.6
4.6220        -1684.405    -1699.216       14.812   353.7
4.6230        -1684.316    -1699.085       14.769   352.7
4.6240        -1684.385    -1698.963       14.578   348.1
4.6250        -1684.486    -1698.874       14.389   343.6
4.6260        -1684.443    -1698.643       14.199   339.0
4.6270        -1684.343    -1698.401       14.058   335.7
4.6280        -1684.478    -1699.067       14.589   348.3
4.6290        -1684.400    -1699.214       14.814   353.7
4.6300        -1684.449    -1699.176       14.727   351.6
4.6310        -1684.512    -1699.241       14.728   351.7
4.6320        -1684.492    -1699.249       14.757   352.4
4.6330        -1684.522    -1699.168       14.646   349.7
